cutomer_id,age,gender,location,subscription,average_freq_purchases
1934,48,Male,Montana,No,Annually
1935,34,Male,Michigan,No,Annually
1936,19,Male,North Carolina,No,Fortnightly
1937,70,Male,Minnesota,No,Quarterly
1938,43,Male,Delaware,No,Monthly
1939,46,Male,Kentucky,No,Fortnightly
1940,66,Male,Ohio,No,Quarterly
1941,50,Male,Alaska,No,Fortnightly
1942,55,Male,Vermont,No,Quarterly
1943,63,Male,Alabama,No,Monthly
1944,32,Male,Wisconsin,No,Annually
1945,30,Male,Arkansas,No,Quarterly
1946,35,Male,Georgia,No,Quarterly
1947,59,Male,Louisiana,No,Quarterly
1948,59,Male,New York,No,Monthly
1949,54,Male,Connecticut,No,Fortnightly
1950,63,Male,Nebraska,No,Quarterly
1951,43,Male,Arkansas,No,Quarterly
1952,33,Male,Connecticut,No,Fortnightly
1953,57,Male,Maryland,No,Fortnightly
1954,25,Male,Colorado,No,Fortnightly
1955,26,Male,Colorado,No,Quarterly
1956,50,Male,Maine,No,Monthly
1957,70,Male,Oklahoma,No,Fortnightly
1958,68,Male,South Carolina,No,Fortnightly
1959,39,Male,Nevada,No,Quarterly
1960,46,Male,Colorado,No,Quarterly
1961,57,Male,Massachusetts,No,Annually
1962,47,Male,Nevada,No,Quarterly
1963,40,Male,Iowa,No,Fortnightly
1964,52,Male,Michigan,No,Weekly
1965,40,Male,West Virginia,No,Monthly
1966,67,Male,Indiana,No,Quarterly
1967,67,Male,Indiana,No,Fortnightly
1968,37,Male,Georgia,No,Annually
1969,67,Male,Minnesota,No,Weekly
1970,64,Male,Louisiana,No,Fortnightly
1971,28,Male,Maryland,No,Fortnightly
1972,54,Male,Pennsylvania,No,Monthly
1973,54,Male,Louisiana,No,Quarterly
1974,24,Male,Maryland,No,Quarterly
1975,27,Male,Tennessee,No,Fortnightly
1976,53,Male,Illinois,No,Quarterly
1977,32,Male,Wyoming,No,Fortnightly
1978,24,Male,Florida,No,Annually
1979,45,Male,Massachusetts,No,Quarterly
1980,49,Male,Tennessee,No,Fortnightly
1981,51,Male,Iowa,No,Fortnightly
1982,69,Male,Michigan,No,Quarterly
1983,41,Male,Kansas,No,Monthly
1984,59,Male,Georgia,No,Quarterly
1985,26,Male,West Virginia,No,Fortnightly
1986,23,Male,Tennessee,No,Fortnightly
1987,62,Male,Arkansas,No,Quarterly
1988,69,Male,Vermont,No,Quarterly
1989,46,Male,Virginia,No,Weekly
1990,35,Male,Maryland,No,Fortnightly
1991,32,Male,Connecticut,No,Annually
1992,46,Male,Missouri,No,Quarterly
1993,33,Male,New Jersey,No,Monthly
1994,32,Male,Arkansas,No,Weekly
1995,33,Male,Nevada,No,Weekly
1996,67,Male,Missouri,No,Quarterly
1997,67,Male,South Dakota,No,Quarterly
1998,42,Male,Connecticut,No,Fortnightly
1999,20,Male,Vermont,No,Quarterly
2000,39,Male,Tennessee,No,Monthly
2001,26,Male,California,No,Fortnightly
2002,51,Male,Wyoming,No,Fortnightly
2003,31,Male,New York,No,Quarterly
2004,68,Male,Maine,No,Quarterly
2005,44,Male,Georgia,No,Fortnightly
2006,18,Male,Tennessee,No,Fortnightly
2007,58,Male,New Mexico,No,Annually
2008,26,Male,Virginia,No,Quarterly
2009,57,Male,Florida,No,Quarterly
2010,37,Male,Alabama,No,Fortnightly
2011,24,Male,Texas,No,Fortnightly
2012,57,Male,West Virginia,No,Monthly
2013,48,Male,Nevada,No,Fortnightly
2014,39,Male,Virginia,No,Quarterly
2015,51,Male,Wisconsin,No,Fortnightly
2016,57,Male,Virginia,No,Fortnightly
2017,53,Male,Maine,No,Fortnightly
2018,70,Male,Massachusetts,No,Quarterly
2019,60,Male,Arkansas,No,Weekly
2020,31,Male,Idaho,No,Fortnightly
2021,41,Male,Pennsylvania,No,Quarterly
2022,62,Male,Maine,No,Quarterly
2023,59,Male,Alabama,No,Fortnightly
2024,46,Male,Idaho,No,Fortnightly
2025,62,Male,Arkansas,No,Weekly
2026,42,Male,Delaware,No,Fortnightly
2027,37,Male,Maine,No,Quarterly
2028,50,Male,Nebraska,No,Quarterly
2029,29,Male,Ohio,No,Fortnightly
2030,25,Male,Montana,No,Quarterly
2031,66,Male,New Mexico,No,Monthly
2032,21,Male,North Carolina,No,Monthly
2033,46,Male,South Carolina,No,Annually
2034,57,Male,Illinois,No,Annually
2035,61,Male,Alabama,No,Monthly
2036,53,Male,Oklahoma,No,Weekly
2037,37,Male,Minnesota,No,Weekly
2038,39,Male,Illinois,No,Fortnightly
2039,53,Male,Arkansas,No,Fortnightly
2040,35,Male,Minnesota,No,Fortnightly
2041,69,Male,South Carolina,No,Quarterly
2042,66,Male,New York,No,Fortnightly
2043,19,Male,Alabama,No,Monthly
2044,47,Male,New York,No,Weekly
2045,49,Male,Missouri,No,Fortnightly
2046,31,Male,Georgia,No,Quarterly
2047,39,Male,Oklahoma,No,Quarterly
2048,58,Male,Connecticut,No,Annually
2049,45,Male,Michigan,No,Quarterly
2050,68,Male,Rhode Island,No,Annually
2051,35,Male,Mississippi,No,Annually
2052,65,Male,Massachusetts,No,Monthly
2053,45,Male,New Hampshire,No,Annually
2054,19,Male,Wyoming,No,Fortnightly
2055,65,Male,New Jersey,No,Annually
2056,28,Male,Texas,No,Weekly
2057,55,Male,Minnesota,No,Monthly
2058,66,Male,South Dakota,No,Quarterly
2059,29,Male,Washington,No,Quarterly
2060,56,Male,California,No,Weekly
2061,21,Male,Wisconsin,No,Quarterly
2062,32,Male,Michigan,No,Annually
2063,54,Male,South Carolina,No,Quarterly
2064,61,Male,Indiana,No,Monthly
2065,31,Male,Arkansas,No,Monthly
2066,27,Male,Oregon,No,Fortnightly
2067,64,Male,Illinois,No,Fortnightly
2068,60,Male,Maryland,No,Fortnightly
2069,70,Male,Vermont,No,Monthly
2070,36,Male,Texas,No,Quarterly
2071,56,Male,Nebraska,No,Monthly
2072,69,Male,South Carolina,No,Quarterly
2073,39,Male,Massachusetts,No,Weekly
2074,38,Male,Texas,No,Quarterly
2075,36,Male,Florida,No,Fortnightly
2076,46,Male,South Carolina,No,Monthly
2077,59,Male,Florida,No,Fortnightly
2078,64,Male,Nebraska,No,Annually
2079,49,Male,Hawaii,No,Weekly
2080,32,Male,Montana,No,Quarterly
2081,29,Male,South Dakota,No,Fortnightly
2082,24,Male,Alabama,No,Fortnightly
2083,41,Male,Arkansas,No,Quarterly
2084,41,Male,Mississippi,No,Fortnightly
2085,32,Male,Vermont,No,Quarterly
2086,69,Male,New York,No,Weekly
2087,65,Male,North Dakota,No,Quarterly
2088,54,Male,Wisconsin,No,Weekly
2089,39,Male,California,No,Annually
2090,37,Male,Maryland,No,Quarterly
2091,51,Male,Massachusetts,No,Monthly
2092,26,Male,Washington,No,Quarterly
2093,42,Male,Minnesota,No,Weekly
2094,21,Male,Washington,No,Annually
2095,53,Male,South Carolina,No,Annually
2096,36,Male,New Mexico,No,Fortnightly
2097,21,Male,North Carolina,No,Annually
2098,33,Male,Iowa,No,Weekly
2099,49,Male,Louisiana,No,Quarterly
2100,31,Male,Oklahoma,No,Annually
2101,68,Male,Michigan,No,Fortnightly
2102,49,Male,Oregon,No,Fortnightly
2103,23,Male,Idaho,No,Monthly
2104,30,Male,Indiana,No,Weekly
2105,53,Male,New Mexico,No,Weekly
2106,65,Male,South Carolina,No,Fortnightly
2107,60,Male,Vermont,No,Quarterly
2108,46,Male,Delaware,No,Quarterly
2109,54,Male,North Dakota,No,Quarterly
2110,59,Male,California,No,Quarterly
2111,52,Male,Montana,No,Quarterly
2112,41,Male,Missouri,No,Annually
2113,43,Male,Tennessee,No,Fortnightly
2114,63,Male,Virginia,No,Quarterly
2115,37,Male,Vermont,No,Annually
2116,44,Male,Rhode Island,No,Fortnightly
2117,67,Male,Kansas,No,Fortnightly
2118,27,Male,Colorado,No,Annually
2119,60,Male,Georgia,No,Quarterly
2120,58,Male,Nebraska,No,Fortnightly
2121,53,Male,Missouri,No,Quarterly
2122,43,Male,Alaska,No,Monthly
2123,32,Male,Virginia,No,Weekly
2124,54,Male,Nebraska,No,Fortnightly
2125,47,Male,Rhode Island,No,Quarterly
2126,57,Male,New Hampshire,No,Quarterly
2127,63,Male,Alabama,No,Monthly
2128,70,Male,North Carolina,No,Weekly
2129,62,Male,New Mexico,No,Weekly
2130,40,Male,Minnesota,No,Quarterly
2131,25,Male,Arizona,No,Annually
2132,19,Male,Montana,No,Fortnightly
2133,25,Male,Vermont,No,Weekly
2134,21,Male,Maine,No,Annually
2135,55,Male,Virginia,No,Fortnightly
2136,34,Male,California,No,Quarterly
2137,47,Male,New York,No,Fortnightly
2138,27,Male,Indiana,No,Quarterly
2139,67,Male,Mississippi,No,Quarterly
2140,40,Male,New York,No,Weekly
2141,53,Male,New Mexico,No,Fortnightly
2142,24,Male,Kentucky,No,Annually
2143,47,Male,North Dakota,No,Quarterly
2144,53,Male,Arkansas,No,Fortnightly
2145,47,Male,Maryland,No,Quarterly
2146,38,Male,Connecticut,No,Annually
2147,48,Male,Utah,No,Quarterly
2148,47,Male,Missouri,No,Fortnightly
2149,19,Male,Nebraska,No,Fortnightly
2150,38,Male,Hawaii,No,Weekly
2151,57,Male,Illinois,No,Weekly
2152,70,Male,Vermont,No,Monthly
2153,38,Male,New Jersey,No,Fortnightly
2154,35,Male,Kentucky,No,Annually
2155,46,Male,Wyoming,No,Quarterly
2156,32,Male,Hawaii,No,Monthly
2157,38,Male,Missouri,No,Fortnightly
2158,41,Male,Mississippi,No,Fortnightly
2159,19,Male,Massachusetts,No,Fortnightly
2160,18,Male,Louisiana,No,Annually
2161,45,Male,West Virginia,No,Annually
2162,23,Male,Washington,No,Fortnightly
2163,60,Male,Oregon,No,Weekly
2164,52,Male,New York,No,Monthly
2165,42,Male,Iowa,No,Fortnightly
2166,29,Male,Idaho,No,Quarterly
2167,31,Male,New Jersey,No,Fortnightly
2168,30,Male,Ohio,No,Fortnightly
2169,23,Male,Connecticut,No,Quarterly
2170,31,Male,Florida,No,Fortnightly
2171,40,Male,South Carolina,No,Quarterly
2172,39,Male,Missouri,No,Fortnightly
2173,28,Male,Rhode Island,No,Fortnightly
2174,23,Male,Delaware,No,Quarterly
2175,42,Male,Colorado,No,Annually
2176,68,Male,Nebraska,No,Fortnightly
2177,24,Male,Vermont,No,Quarterly
2178,24,Male,Montana,No,Fortnightly
2179,21,Male,Florida,No,Annually
2180,49,Male,Delaware,No,Monthly
2181,41,Male,Connecticut,No,Quarterly
2182,22,Male,Hawaii,No,Fortnightly
2183,42,Male,New Mexico,No,Fortnightly
2184,30,Male,Kansas,No,Monthly
2185,38,Male,Nevada,No,Quarterly
2186,40,Male,North Carolina,No,Quarterly
2187,55,Male,New Mexico,No,Quarterly
2188,37,Male,Idaho,No,Annually
2189,41,Male,California,No,Weekly
2190,38,Male,Wisconsin,No,Fortnightly
2191,42,Male,Alaska,No,Annually
2192,26,Male,Pennsylvania,No,Fortnightly
2193,41,Male,Virginia,No,Monthly
2194,27,Male,California,No,Monthly
2195,61,Male,Kentucky,No,Quarterly
2196,58,Male,New York,No,Monthly
2197,25,Male,Vermont,No,Weekly
2198,33,Male,Pennsylvania,No,Monthly
2199,57,Male,New York,No,Monthly
2200,39,Male,North Carolina,No,Monthly
2201,60,Male,Wyoming,No,Quarterly
2202,39,Male,Ohio,No,Annually
2203,42,Male,Alabama,No,Weekly
2204,53,Male,Rhode Island,No,Quarterly
2205,20,Male,Oregon,No,Monthly
2206,46,Male,North Dakota,No,Weekly
2207,46,Male,Illinois,No,Fortnightly
2208,69,Male,New Mexico,No,Annually
2209,28,Male,Colorado,No,Monthly
2210,42,Male,Utah,No,Quarterly
2211,30,Male,Virginia,No,Fortnightly
2212,50,Male,Maine,No,Quarterly
2213,59,Male,Nebraska,No,Quarterly
2214,54,Male,Hawaii,No,Quarterly
2215,50,Male,Idaho,No,Weekly
2216,25,Male,West Virginia,No,Fortnightly
2217,41,Male,Vermont,No,Fortnightly
2218,35,Male,Indiana,No,Fortnightly
2219,67,Male,Idaho,No,Quarterly
2220,33,Male,Minnesota,No,Fortnightly
2221,19,Male,Wyoming,No,Annually
2222,25,Male,Kansas,No,Annually
2223,32,Male,Georgia,No,Weekly
2224,30,Male,Kansas,No,Quarterly
2225,18,Male,Nebraska,No,Quarterly
2226,38,Male,Washington,No,Annually
2227,22,Male,Missouri,No,Annually
2228,40,Male,Washington,No,Fortnightly
2229,54,Male,Kansas,No,Weekly
2230,70,Male,Minnesota,No,Monthly
2231,52,Male,Colorado,No,Fortnightly
2232,34,Male,Utah,No,Weekly
2233,65,Male,North Carolina,No,Fortnightly
2234,38,Male,Florida,No,Monthly
2235,35,Male,New Hampshire,No,Weekly
2236,40,Male,Illinois,No,Annually
2237,23,Male,Louisiana,No,Fortnightly
2238,45,Male,Alabama,No,Quarterly
2239,40,Male,Florida,No,Weekly
2240,42,Male,Alabama,No,Quarterly
2241,57,Male,California,No,Quarterly
2242,18,Male,Maryland,No,Fortnightly
2243,18,Male,Nevada,No,Fortnightly
2244,56,Male,Massachusetts,No,Annually
2245,35,Male,South Carolina,No,Annually
2246,49,Male,Delaware,No,Fortnightly
2247,49,Male,Hawaii,No,Quarterly
2248,34,Male,Florida,No,Annually
2249,63,Male,Rhode Island,No,Fortnightly
2250,42,Male,Wyoming,No,Weekly
2251,41,Male,Colorado,No,Weekly
2252,26,Male,Virginia,No,Monthly
2253,48,Male,Nebraska,No,Annually
2254,62,Male,Oklahoma,No,Monthly
2255,24,Male,North Dakota,No,Quarterly
2256,48,Male,Michigan,No,Quarterly
2257,31,Male,California,No,Quarterly
2258,41,Male,Tennessee,No,Annually
2259,24,Male,Ohio,No,Quarterly
2260,60,Male,Florida,No,Annually
2261,38,Male,Missouri,No,Quarterly
2262,58,Male,South Carolina,No,Fortnightly
2263,53,Male,Arizona,No,Monthly
2264,44,Male,Indiana,No,Quarterly
2265,51,Male,North Dakota,No,Monthly
2266,36,Male,Montana,No,Quarterly
2267,20,Male,Missouri,No,Weekly
2268,32,Male,Kentucky,No,Weekly
2269,66,Male,Georgia,No,Monthly
2270,49,Male,Kentucky,No,Annually
2271,27,Male,Georgia,No,Weekly
2272,29,Male,Alaska,No,Quarterly
2273,29,Male,Maine,No,Monthly
2274,55,Male,New Mexico,No,Fortnightly
2275,57,Male,New York,No,Fortnightly
2276,29,Male,Oklahoma,No,Weekly
2277,31,Male,Wyoming,No,Weekly
2278,25,Male,Alabama,No,Quarterly
2279,61,Male,Maryland,No,Quarterly
2280,53,Male,West Virginia,No,Quarterly
2281,22,Male,Kentucky,No,Fortnightly
2282,28,Male,Kansas,No,Annually
2283,18,Male,Idaho,No,Annually
2284,44,Male,Ohio,No,Fortnightly
2285,32,Male,Iowa,No,Annually
2286,34,Male,Michigan,No,Quarterly
2287,67,Male,South Dakota,No,Quarterly
2288,66,Male,Nebraska,No,Annually
2289,28,Male,California,No,Weekly
2290,70,Male,Nevada,No,Weekly
2291,37,Male,Kansas,No,Quarterly
2292,28,Male,Ohio,No,Quarterly
2293,43,Male,Vermont,No,Monthly
2294,37,Male,Georgia,No,Quarterly
2295,54,Male,Maryland,No,Annually
2296,50,Male,Connecticut,No,Quarterly
2297,46,Male,Washington,No,Quarterly
2298,60,Male,California,No,Quarterly
2299,40,Male,Montana,No,Quarterly
2300,64,Male,Idaho,No,Quarterly
2301,18,Male,Pennsylvania,No,Monthly
2302,37,Male,Maine,No,Annually
2303,36,Male,Montana,No,Monthly
2304,51,Male,New Jersey,No,Fortnightly
2305,26,Male,Louisiana,No,Fortnightly
2306,68,Male,Maine,No,Weekly
2307,27,Male,Florida,No,Fortnightly
2308,28,Male,Missouri,No,Annually
2309,49,Male,North Dakota,No,Quarterly
2310,70,Male,Connecticut,No,Quarterly
2311,30,Male,Virginia,No,Monthly
2312,27,Male,Montana,No,Quarterly
2313,19,Male,Vermont,No,Quarterly
2314,64,Male,Georgia,No,Fortnightly
2315,42,Male,Virginia,No,Quarterly
2316,69,Male,Vermont,No,Quarterly
2317,28,Male,Montana,No,Annually
2318,47,Male,New Jersey,No,Monthly
2319,69,Male,Wyoming,No,Annually
2320,56,Male,Maine,No,Monthly
2321,28,Male,New Mexico,No,Quarterly
2322,50,Male,Colorado,No,Fortnightly
2323,39,Male,Connecticut,No,Fortnightly
2324,35,Male,Maryland,No,Monthly
2325,59,Male,Oregon,No,Annually
2326,44,Male,New York,No,Weekly
2327,66,Male,Oklahoma,No,Annually
2328,20,Male,Alabama,No,Fortnightly
2329,45,Male,North Dakota,No,Fortnightly
2330,49,Male,Nebraska,No,Annually
2331,60,Male,Arizona,No,Quarterly
2332,61,Male,Illinois,No,Fortnightly
2333,36,Male,South Carolina,No,Monthly
2334,33,Male,Kansas,No,Quarterly
2335,49,Male,Kansas,No,Monthly
2336,31,Male,Idaho,No,Fortnightly
2337,19,Male,California,No,Weekly
2338,39,Male,North Dakota,No,Annually
2339,66,Male,Georgia,No,Quarterly
2340,25,Male,Illinois,No,Quarterly
2341,63,Male,Delaware,No,Fortnightly
2342,56,Male,Connecticut,No,Quarterly
2343,20,Male,Tennessee,No,Fortnightly
2344,58,Male,Maryland,No,Monthly
2345,34,Male,Rhode Island,No,Fortnightly
2346,28,Male,New York,No,Quarterly
2347,22,Male,New Mexico,No,Fortnightly
2348,37,Male,California,No,Quarterly
2349,54,Male,Maine,No,Quarterly
2350,65,Male,New York,No,Quarterly
2351,57,Male,Hawaii,No,Annually
2352,38,Male,New Hampshire,No,Fortnightly
2353,70,Male,Nebraska,No,Quarterly
2354,56,Male,Montana,No,Quarterly
2355,56,Male,Wisconsin,No,Monthly
2356,22,Male,Tennessee,No,Monthly
2357,57,Male,Montana,No,Quarterly
2358,53,Male,Michigan,No,Fortnightly
2359,53,Male,Texas,No,Quarterly
2360,19,Male,Pennsylvania,No,Quarterly
2361,49,Male,New York,No,Quarterly
2362,44,Male,Alabama,No,Quarterly
2363,27,Male,Virginia,No,Monthly
2364,60,Male,Pennsylvania,No,Fortnightly
2365,62,Male,Mississippi,No,Quarterly
2366,52,Male,Wyoming,No,Monthly
2367,30,Male,New Mexico,No,Fortnightly
2368,66,Male,North Dakota,No,Fortnightly
2369,29,Male,New Jersey,No,Quarterly
2370,24,Male,Vermont,No,Monthly
2371,51,Male,Alaska,No,Weekly
2372,67,Male,Indiana,No,Annually
2373,50,Male,Alabama,No,Fortnightly
2374,37,Male,Michigan,No,Quarterly
2375,69,Male,Washington,No,Monthly
2376,60,Male,Virginia,No,Quarterly
2377,21,Male,Tennessee,No,Weekly
2378,44,Male,South Dakota,No,Annually
2379,26,Male,New Hampshire,No,Fortnightly
2380,40,Male,South Dakota,No,Monthly
2381,41,Male,Pennsylvania,No,Fortnightly
2382,62,Male,Wisconsin,No,Annually
2383,39,Male,California,No,Weekly
2384,53,Male,Rhode Island,No,Annually
2385,24,Male,Alabama,No,Quarterly
2386,41,Male,Oklahoma,No,Weekly
2387,19,Male,Illinois,No,Monthly
2388,36,Male,Tennessee,No,Monthly
2389,21,Male,Alabama,No,Annually
2390,25,Male,Kansas,No,Quarterly
2391,65,Male,Arizona,No,Fortnightly
2392,42,Male,Michigan,No,Quarterly
2393,40,Male,Missouri,No,Annually
2394,58,Male,Louisiana,No,Quarterly
2395,40,Male,Connecticut,No,Fortnightly
2396,62,Male,Connecticut,No,Fortnightly
2397,38,Male,Oregon,No,Weekly
2398,37,Male,West Virginia,No,Monthly
2399,65,Male,Florida,No,Fortnightly
2400,55,Male,New Hampshire,No,Monthly
2401,43,Male,Oregon,No,Fortnightly
2402,43,Male,Oregon,No,Fortnightly
2403,45,Male,Utah,No,Weekly
2404,64,Male,Missouri,No,Weekly
2405,28,Male,West Virginia,No,Fortnightly
2406,69,Male,California,No,Quarterly
2407,54,Male,California,No,Weekly
2408,52,Male,Illinois,No,Fortnightly
2409,23,Male,Hawaii,No,Quarterly
2410,26,Male,Washington,No,Quarterly
2411,48,Male,Wisconsin,No,Monthly
2412,49,Male,Virginia,No,Quarterly
2413,53,Male,Oregon,No,Fortnightly
2414,69,Male,Pennsylvania,No,Weekly
2415,26,Male,Virginia,No,Fortnightly
2416,21,Male,Hawaii,No,Weekly
2417,59,Male,Nebraska,No,Quarterly
2418,21,Male,Alaska,No,Fortnightly
2419,22,Male,Michigan,No,Quarterly
2420,26,Male,North Carolina,No,Quarterly
2421,41,Male,North Carolina,No,Annually
2422,37,Male,Minnesota,No,Quarterly
2423,30,Male,Georgia,No,Weekly
2424,49,Male,West Virginia,No,Quarterly
2425,49,Male,Delaware,No,Fortnightly
2426,58,Male,North Dakota,No,Quarterly
2427,70,Male,Florida,No,Quarterly
2428,27,Male,Oregon,No,Quarterly
2429,65,Male,Idaho,No,Annually
2430,57,Male,Virginia,No,Fortnightly
2431,20,Male,North Dakota,No,Quarterly
2432,34,Male,Alabama,No,Quarterly
2433,59,Male,Hawaii,No,Monthly
2434,54,Male,Oregon,No,Fortnightly
2435,36,Male,Utah,No,Monthly
2436,21,Male,Hawaii,No,Fortnightly
2437,52,Male,Connecticut,No,Quarterly
2438,43,Male,Wyoming,No,Weekly
2439,32,Male,Delaware,No,Weekly
2440,55,Male,Arkansas,No,Annually
2441,31,Male,Indiana,No,Annually
2442,45,Male,California,No,Monthly
2443,53,Male,Wyoming,No,Fortnightly
2444,24,Male,South Dakota,No,Fortnightly
2445,47,Male,West Virginia,No,Fortnightly
2446,63,Male,Tennessee,No,Weekly
2447,38,Male,Alaska,No,Monthly
2448,59,Male,South Dakota,No,Fortnightly
2449,54,Male,Tennessee,No,Fortnightly
2450,26,Male,Alabama,No,Fortnightly
2451,68,Male,North Carolina,No,Quarterly
2452,41,Male,Oklahoma,No,Monthly
2453,68,Male,New York,No,Quarterly
2454,21,Male,Iowa,No,Annually
2455,32,Male,Alaska,No,Annually
2456,20,Male,Alaska,No,Quarterly
2457,59,Male,Nebraska,No,Monthly
2458,53,Male,Delaware,No,Quarterly
2459,66,Male,Texas,No,Weekly
2460,47,Male,Missouri,No,Weekly
2461,58,Male,Maine,No,Annually
2462,28,Male,Pennsylvania,No,Weekly
2463,68,Male,Missouri,No,Fortnightly
2464,60,Male,Mississippi,No,Fortnightly
2465,47,Male,Hawaii,No,Fortnightly
2466,18,Male,Texas,No,Weekly
2467,32,Male,South Dakota,No,Annually
2468,27,Male,New Jersey,No,Annually
2469,65,Male,Connecticut,No,Weekly
2470,68,Male,Maryland,No,Annually
2471,55,Male,Arizona,No,Fortnightly
2472,30,Male,Oklahoma,No,Annually
2473,24,Male,Utah,No,Annually
2474,57,Male,Arkansas,No,Quarterly
2475,23,Male,North Carolina,No,Quarterly
2476,69,Male,California,No,Monthly
2477,60,Male,Colorado,No,Monthly
2478,25,Male,California,No,Weekly
2479,18,Male,Vermont,No,Quarterly
2480,37,Male,Kansas,No,Quarterly
2481,61,Male,Ohio,No,Fortnightly
2482,41,Male,New Jersey,No,Weekly
2483,69,Male,Arizona,No,Quarterly
2484,32,Male,Arizona,No,Monthly
2485,60,Male,New Hampshire,No,Quarterly
2486,43,Male,Louisiana,No,Annually
2487,61,Male,Texas,No,Fortnightly
2488,57,Male,Montana,No,Fortnightly
2489,56,Male,New Hampshire,No,Monthly
2490,66,Male,South Dakota,No,Quarterly
2491,52,Male,Montana,No,Quarterly
2492,63,Male,North Carolina,No,Monthly
2493,50,Male,South Dakota,No,Fortnightly
2494,21,Male,Maine,No,Quarterly
2495,42,Male,Oklahoma,No,Annually
2496,40,Male,Nebraska,No,Quarterly
2497,67,Male,Illinois,No,Weekly
2498,35,Male,Colorado,No,Annually
2499,18,Male,Massachusetts,No,Fortnightly
2500,52,Male,Louisiana,No,Quarterly
2501,59,Male,Massachusetts,No,Fortnightly
2502,49,Male,West Virginia,No,Fortnightly
2503,46,Male,Idaho,No,Quarterly
2504,69,Male,Ohio,No,Fortnightly
2505,56,Male,Rhode Island,No,Fortnightly
2506,27,Male,Illinois,No,Quarterly
2507,57,Male,New York,No,Annually
2508,58,Male,Louisiana,No,Quarterly
2509,23,Male,California,No,Fortnightly
2510,19,Male,Washington,No,Quarterly
2511,40,Male,South Dakota,No,Weekly
2512,54,Male,Idaho,No,Quarterly
2513,50,Male,North Dakota,No,Monthly
2514,69,Male,Washington,No,Annually
2515,42,Male,Alaska,No,Fortnightly
2516,37,Male,Kansas,No,Monthly
2517,46,Male,Utah,No,Quarterly
2518,64,Male,Wyoming,No,Annually
2519,20,Male,Maine,No,Annually
2520,40,Male,Michigan,No,Quarterly
2521,64,Male,Illinois,No,Quarterly
2522,29,Male,Minnesota,No,Quarterly
2523,20,Male,Massachusetts,No,Weekly
2524,43,Male,New Jersey,No,Annually
2525,60,Male,Kansas,No,Quarterly
2526,39,Male,Kentucky,No,Weekly
2527,47,Male,Rhode Island,No,Fortnightly
2528,19,Male,Illinois,No,Quarterly
2529,52,Male,Alabama,No,Monthly
2530,34,Male,Tennessee,No,Monthly
2531,25,Male,Massachusetts,No,Weekly
2532,43,Male,Texas,No,Quarterly
2533,55,Male,Nebraska,No,Weekly
2534,66,Male,Pennsylvania,No,Fortnightly
2535,41,Male,Virginia,No,Weekly
2536,47,Male,Vermont,No,Fortnightly
2537,51,Male,Oklahoma,No,Quarterly
2538,44,Male,Maine,No,Fortnightly
2539,18,Male,New Jersey,No,Fortnightly
2540,33,Male,Massachusetts,No,Fortnightly
2541,24,Male,New Jersey,No,Quarterly
2542,33,Male,Washington,No,Quarterly
2543,61,Male,Arkansas,No,Annually
2544,27,Male,West Virginia,No,Fortnightly
2545,46,Male,Delaware,No,Quarterly
2546,38,Male,Texas,No,Annually
2547,63,Male,Texas,No,Quarterly
2548,47,Male,Mississippi,No,Weekly
2549,42,Male,Texas,No,Monthly
2550,41,Male,Virginia,No,Quarterly
2551,53,Male,New Hampshire,No,Fortnightly
2552,29,Male,Minnesota,No,Annually
2553,61,Male,Maryland,No,Annually
2554,69,Male,Vermont,No,Quarterly
2555,51,Male,Kansas,No,Fortnightly
2556,24,Male,Idaho,No,Weekly
2557,24,Male,Montana,No,Quarterly
2558,70,Male,Oklahoma,No,Fortnightly
2559,49,Male,California,No,Fortnightly
2560,48,Male,Mississippi,No,Quarterly
2561,58,Male,California,No,Fortnightly
2562,32,Male,New York,No,Quarterly
2563,57,Male,Arizona,No,Fortnightly
2564,69,Male,Massachusetts,No,Quarterly
2565,42,Male,Kentucky,No,Weekly
2566,30,Male,Vermont,No,Quarterly
2567,35,Male,Missouri,No,Quarterly
2568,19,Male,Michigan,No,Fortnightly
2569,52,Male,Texas,No,Fortnightly
2570,42,Male,New York,No,Fortnightly
2571,36,Male,New Mexico,No,Fortnightly
2572,45,Male,Mississippi,No,Fortnightly
2573,54,Male,Washington,No,Quarterly
2574,54,Male,New Mexico,No,Annually
2575,27,Male,Florida,No,Fortnightly
2576,53,Male,Minnesota,No,Annually
2577,20,Male,New Hampshire,No,Quarterly
2578,52,Male,Minnesota,No,Monthly
2579,54,Male,Vermont,No,Quarterly
2580,65,Male,Minnesota,No,Weekly
2581,43,Male,Massachusetts,No,Quarterly
2582,57,Male,Wyoming,No,Monthly
2583,19,Male,South Dakota,No,Quarterly
2584,69,Male,Oklahoma,No,Weekly
2585,26,Male,Florida,No,Fortnightly
2586,57,Male,Wisconsin,No,Weekly
2587,20,Male,Maine,No,Quarterly
2588,55,Male,Connecticut,No,Quarterly
2589,44,Male,Delaware,No,Fortnightly
2590,52,Male,North Dakota,No,Annually
2591,57,Male,California,No,Annually
2592,40,Male,New Mexico,No,Quarterly
2593,23,Male,Iowa,No,Quarterly
2594,36,Male,Colorado,No,Quarterly
2595,59,Male,Montana,No,Quarterly
2596,29,Male,Iowa,No,Fortnightly
2597,63,Male,Louisiana,No,Monthly
2598,60,Male,Alabama,No,Fortnightly
